#Added Measured Runtimes
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
0.695323215,9627129634,3386763770,2190987674,39673696,16020
0.691518735,9627129633,3378258348,2190987672,39590847,14202
0.692846395,9627129630,3377804691,2190987669,39562639,13634
0.692292282,9627129634,3381365243,2190987673,39648546,15074
0.693281602,9627129633,3387847330,2190987672,39844282,15115
