#exclude already measured runtimes
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
0.804061949,11625316785,3749324185,2516433676,40752781,17981
0.798157019,11625317331,3739758170,2516433718,40772386,17135
0.800863872,11625316784,3754411999,2516433675,40774304,18817
0.797944400,11625316782,3741428131,2516433673,40794229,17653
0.801658872,11625316784,3757136598,2516433675,40824784,17863
