#Merge pull request #9 from Swarsel/betterBenchmarkAveraged silent Benchmark
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
0.692538110,9627129636,3378470166,2190987675,39538165,13654
0.691124531,9627129632,3374246395,2190987671,39670497,15051
0.692755941,9627129634,3383730141,2190987673,39582451,12663
0.692808714,9627129634,3384812936,2190987673,39645540,14528
0.693201559,9627129637,3380552026,2190987676,39667644,15328
