#add README
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
66.566253217,897827098237,310661319587,257050409726,2367218301,230531
66.428748692,897827098675,310418227882,257050410164,2367666040,231143
66.389874118,897820659047,309982749036,257049914316,2365055180,189822
66.364763053,897827098120,310117469551,257050409609,2368769190,193936
66.450978504,897820659266,310198832294,257049914535,2366004566,277119
