#unglobalize f (is slower)
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
54.770701195,909700992519,256560939833,257244270950,1927875980,200341
54.828328217,909934746617,256724090501,257262252220,1927700824,234913
54.837072628,909934746565,256587803927,257262252168,1927947321,183927
54.858587828,909934746584,256816533318,257262252187,1929193866,187955
54.957887706,909934746458,256718201993,257262252061,1928805357,178737
