#Bisection
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
19.201779824,286215011529,89876754860,59392422306,845571651,275517
19.141208778,286214936061,89790981665,59392416534,846674320,290993
19.195041574,286215011508,89678658381,59392422285,847204599,227002
19.248134143,286215011555,89761757128,59392422332,845633408,311004
19.183659029,286214936061,89683820350,59392416534,843841682,280215
