#unglobalize corners (is slower)
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
55.022488471,909934746455,256692160764,257262252058,1928013702,203698
54.845726250,909700992586,256577942030,257244271017,1929309803,186675
54.865593745,909934746516,256666635432,257262252119,1929273877,205790
54.964974642,909700992576,256643083117,257244271007,1926929573,185925
54.956210183,909700992528,256564014597,257244270959,1927968466,168085
