#Better Branch Prediction sethigh, low
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
0.694647612,9627129635,3382890548,2190987674,39621698,14970
0.691966471,9627129634,3377265170,2190987673,39556762,14388
0.692953516,9627129633,3376828853,2190987672,39636646,14561
0.693124990,9627129634,3385131732,2190987673,39716206,14504
0.694674969,9627129634,3389257461,2190987673,39869082,14291
