#remove detrimental newline
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
0.702049603,9657077263,3412039443,2188166812,39781236,32772
0.697803514,9657077262,3406747026,2188166811,39610111,31312
0.698497342,9657077262,3408741856,2188166811,39694728,31187
0.699949298,9657077264,3408844980,2188166813,39692827,30879
0.715315579,9657077266,3489886376,2188166815,39703698,30164
