#tune cc
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
40.126400008,609629045371,187260423240,169765221736,1497844143,90932
40.102547174,609862799463,187555223659,169783203000,1503936637,162332
40.143275498,609862799315,187517781094,169783202852,1501696330,171577
40.181969198,609862799532,187527221900,169783203069,1498624732,134144
40.173872900,609629045437,187427747758,169765221802,1501730590,144332
