#All Runtimes
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
15.382829418,233932802981,71592717184,48417438278,600789525,239906
15.258337363,233932802977,71582904365,48417438274,601145703,217317
15.290268774,233932806392,71723149085,48417438521,600746810,232583
15.441012053,233932802962,71744676455,48417438259,601120064,211685
15.353100335,233932802987,71679519465,48417438284,601477706,279272
