#-Ofast better
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
19.245082921,286215011578,89757314781,59392422355,844006082,277964
19.311789492,286215011521,89888904725,59392422270,845612731,281665
19.183859745,286215011500,89716366093,59392422277,844396099,283569
19.181551570,286214936016,89985967690,59392416489,846823992,188516
19.272180598,286215011552,89955046639,59392422329,846969370,326768
