#fix
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
54.891294684,909700992597,256500001234,257244271028,1927667679,181768
54.935282807,909934746679,256676125505,257262252282,1927868661,267751
54.850641866,909934746523,256735882661,257262252126,1928363677,213821
54.911502954,909934746452,256625643963,257262252055,1927999786,157158
54.882707763,909700992537,256633609463,257244270968,1927729299,160200
