#try introduce global rr
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
58.212475850,907921155062,271721807912,257674656665,2085260020,204056
58.179819854,907921155206,271953948821,257674656809,2084902026,261912
58.201528670,907921154962,272005405657,257674656565,2085281192,177103
58.247904851,907921155004,272305150986,257674656607,2090697127,215636
58.146107394,907921155007,272058117766,257674656610,2089826159,141261
