#add perf to devShell
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
66.282016192,897820659164,310517078776,257049914433,2368254584,232547
66.103548408,897820659339,310091756407,257049914608,2365374727,196685
66.317241542,897827098374,310212993146,257050409863,2366507759,252702
66.346235262,897827098132,310330118851,257050409621,2368428501,233817
66.355314204,897820659109,310443646166,257049914378,2366473343,200368
