#tune cc
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
38.672828659,608432123222,180831892614,169783209469,1438228310,176654
38.603671250,608432123162,180991752067,169783209409,1439605553,129993
38.798574796,608432123157,180740064579,169783209404,1434222021,177453
38.878824061,608198369315,180857749348,169765228390,1438074379,188429
38.846666841,608432123230,181016740373,169783209477,1439975883,165785
