#tune changes limit, make defined
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
38.678055941,608432123665,180749306910,169783209912,1438138518,204134
38.686581370,608198369303,180810156859,169765228378,1433783488,123266
38.669053336,608432123149,180766436792,169783209396,1435867447,112710
38.698313596,608198369313,180664959441,169765228388,1435014023,144133
38.640735277,608198369214,180693004399,169765228289,1434222125,131048
