#check global variable approach
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
63.619627301,909044929836,297365680447,257262254324,2697732134,207020
63.798291932,909044929848,297498969097,257262254364,2699528049,238634
63.722552089,908811175893,297541158002,257244273237,2704524492,265896
63.510107753,909044929731,297418120368,257262254247,2698536162,207334
63.646489934,908811175825,297628212145,257244273169,2702388985,219263
