#Merge branch 'main' of github.com:Swarsel/MagicHexagon
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
66.576205160,897820659190,310699627948,257049914459,2366730095,229196
66.279717269,897820659409,310155186095,257049914678,2365710471,185609
66.505634849,897827098157,310437511376,257050409646,2365231500,221964
66.525256869,897827098203,310169302740,257050409692,2366863692,234010
66.427696480,897820659239,309962589438,257049914508,2364438030,241472
