#try moving f init
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
38.596745139,607553164866,180589421096,169442626221,1436546520,144361
38.779109538,607553164748,180710249942,169442626103,1438177748,168643
38.668811173,607553164718,180639251452,169442626073,1436143159,165610
38.735743584,607786918655,181001500463,169460607182,1437059494,128570
38.582861155,607786918600,180629476886,169460607127,1436629394,123850
