#try const rr
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
57.415255888,903952122916,267711665424,257235833176,1966338535,255597
57.315067204,903952122395,267819937478,257235832655,1955725747,247454
57.418496846,904185876233,268215092569,257253813665,1956625065,211453
57.389711666,903952122288,268669464430,257235832548,1951485058,172803
57.246018893,904185876385,267988822644,257253813817,1955709408,142256
