#only restart at the end
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
38.804147657,606857584963,181389838090,169543376511,1481949911,139337
38.807967145,607091338913,181434283364,169561357633,1483313419,142196
38.882673079,607091338849,181292942292,169561357569,1482990706,140900
38.773970021,607091338808,181262864139,169561357528,1482793513,145095
38.979472179,606857585021,181261565233,169543376569,1482494364,124726
