#test singular cc check
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
38.713778362,607786918637,180647949049,169460607164,1437890715,146408
38.759106117,607786918702,180633572412,169460607229,1436479920,191034
38.628685676,607553164776,180616890949,169442626131,1436497685,113772
38.576152096,607786918560,180668580172,169460607087,1437543396,154216
38.731762433,607786918618,180770676104,169460607145,1439581866,116996
