#Added Measured Runtimes
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
0.694791814,9627129635,3387034193,2190987674,39672568,14756
0.692504427,9627129633,3383609326,2190987672,39714499,14530
0.692344482,9627129632,3382791761,2190987671,39676820,14039
0.692801614,9627129633,3379535773,2190987672,39525883,16355
0.692274310,9627129633,3380784569,2190987672,39702381,15398
