#start sorting commits
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
15.343512468,233932806418,71780069743,48417438553,601145695,248865
15.278385358,233932806369,71444869124,48417438504,600787041,247218
15.283367485,233932806383,71700769590,48417438518,602049436,212516
15.244761547,233932806382,71518404163,48417438517,600747610,221599
15.280467578,233932802955,71689692669,48417438258,601734970,230056
