#Profile guided compilation (#5)* Add Options for Profile Guided
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
1.408169229,21312689291,6576006544,4415367841,56303942,34431
1.402095394,21312689808,6574551491,4415367878,56305566,20978
1.403813170,21312689808,6584142756,4415367878,56284685,24428
1.404217487,21312689816,6583841098,4415367886,56327040,25094
1.405307738,21312689808,6591286990,4415367878,56415844,23949
