#add commentary; minor renaming for consistency
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
66.252332740,897793136555,310143442552,257052581446,2367412272,243945
66.440622441,897786697230,310410566507,257052085901,2367733322,233820
66.493925962,897793136361,310482302028,257052581252,2368811649,244128
66.355408465,897793136247,310031568951,257052581138,2366667115,227344
66.465520984,897793136441,310844476269,257052581332,2369400317,198982
