#Rename variables to make code easier understandable
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
66.622968672,897786697260,310935031228,257052085931,2365667840,230704
66.442827398,897793136278,310144870538,257052581169,2367599745,211630
66.225662034,897786697229,309825892212,257052085900,2363733213,194301
66.306459874,897793136268,310356368049,257052581159,2368319384,254226
66.545250379,897786697295,310610875236,257052085966,2367327141,257467
