#Corners before everything else
runtime,instructions,cycles,branches,branch-misses,L1-dcache-load-misses
15.348868555,233932806489,71550208280,48417438618,601039565,253255
15.333304996,233932806446,71677108070,48417438575,600696329,257623
15.317181644,233932806397,71861489084,48417438526,602260689,167939
15.373401673,233932802976,71716059527,48417438273,600908173,225417
15.361875092,233932806392,71725055516,48417438521,603364843,172176
